current_mret,current_sp500_ret,current_excess_ret,current_net_flow,current_mtna,current_exp_ratio,current_mgmt_fee,current_turn_ratio,current_age,current_tenure,fund_trailing_period_return,fund_trailing_max_drawdown,fund_trailing_beta_vs_sp500,trailing_avg_net_flow,trailing_sum_net_flow,trailing_avg_mtna,trailing_avg_exp_ratio,trailing_avg_mgmt_fee,trailing_avg_turn_ratio,trailing_avg_age,trailing_avg_tenure,yield10y,stock_allocation,bond_allocation,cash_allocation,portfolio_beta,technology_exposure,bond_money_exposure,indirect_equity_exposure,company_equity_exposure_proxy,top_holding_concentration,delta_stock,delta_beta,delta_technology,delta_bond_money,delta_indirect_equity,style_deviation_score,rolling_style_deviation_score,action_strength,manager_reliability_score,manager_defensive_score,manager_flow_score,manager_growth_tilt_score,holding_row_count,beta_matched_holding_count,non_individual_matched_holding_count
0.0380559222875,-0.0597344857990884,0.0977904080865884,0.0,3.575,0.0060999999999999,-0.39875,0.62,3.0,4.243668720054757,,,,0.0,0.0,2.0871710526315788,0.0065,-2.204263157894737,0.3210526315789473,1.394736842105263,2.618105839547534,2.82,0.2535,0.634,0.0966,0.0,0.0,0.172099933624,0.708099708559,0.0,0.880199642183,,0.0,0.0,0.070300006864,-0.119199991218,0.1857403711914049,0.0397583052363158,0.119199991218,0.5660873122274463,0.7939755227385629,0.4039921068609593,0.7700176127895949,10,0,10
0.01135874105,0.0128124939548499,-0.0014537529048498,-432000.0,8.6,0.00825,0.104,0.81,14.0,8.32580424366872,0.2007319719584576,-0.1198629955,0.5621306672223974,-2540600.0,-152436000.0,10.049166666666668,0.0080325,0.0906,0.341,11.291666666666666,5.784759297284965,1.76,,,0.0,0.0,0.0,0.5874461354721693,0.999699831014,0.0,0.999699831014,,0.0,0.0,0.0,-0.002399787896,0.0661973488077011,0.2416185513952309,0.002399787896,0.6383626506398284,0.3716524409519938,0.1971345206773258,0.3520074064038296,4,0,4
0.0452271844928571,-0.003286072958204,0.0485132574510611,-665784000.0,873.7571428571429,0.0118,0.364,0.32,13.928571428571429,,0.0541748114474244,-0.1141890427272727,0.490841054409132,-572878033.3333334,-34372682000.0,966.0490042180044,0.0119614309301809,0.35705,0.477,10.01239663114663,,3.01,2.9525994014780004,0.0,0.0,2.2320750290479485,0.0,4.340099248878,0.5019309073017177,2.9525994014780004,5.738998670574,2.3668994014780003,-4.066921992671208,0.0,1.3837993907429995,0.0,0.8036106375166309,0.8036106375166309,4.066921992671208,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,11,8,7
-0.003309373,0.0233104013383638,-0.0266197743383638,-6360000.0,56.65,0.016875,0.544,1.6,25.75,2.728268309377139,0.2172545738986857,-0.10778790975,0.5296493159308081,-533933.3333333334,-32036000.0,70.43763888888888,0.0164476388888888,0.5402333333333333,1.3584999999999998,26.561111111111117,2.3324739523918168,2.76,4.294299488178,0.0,0.0,3.115912376368269,0.0,4.340398798098,0.5019309073017177,4.294299488178,5.790398607398,-1.438698634993,-0.9927025043036788,-1.3599996567,-0.0503999613190009,0.0,0.8937496449807967,0.4057770347197023,1.438698634993,0.5752498183723813,0.4036490087160727,0.7657525467179384,0.7369710517996658,10,4,9
-0.012461059,0.005106983800347,-0.017568042800347,1159000.0,87.1,0.0111,0.883,0.4,11.0,12.410677618069816,0.3148817171376393,-0.147248034,0.70578129484589,290200.0,17412000.0,57.24666666666666,0.0119133333333333,0.9071333333333336,0.2993333333333333,8.633333333333333,9.869313255760892,3.17,0.210799942016,0.789200057984,0.0,0.3200452531816724,0.073999977112,0.5364631513907976,0.4635368486092023,0.210799942016,0.410499897002,0.142299957275,0.2377259758345979,0.038399982453,0.0,0.3969368501352023,0.11196545939367,0.136021540283376,0.3969368501352023,0.4825280742030077,0.2337307501241927,0.4893577548404506,0.657137695885833,10,5,0
0.0562162162,0.0320064748730777,0.0242097413269223,0.0,50.9,,,,5.0,,,,,,,,,,,,,2.65,0.4579,0.3923,0.1498,0.0,0.0,0.10479995728,0.85489955903,0.0,0.95969951631,,0.0,0.0,0.00059997559,-0.0023000144899999,0.5175437273060559,0.0027159732266531,0.0023000144899999,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,10,0,10
0.0206319276,0.0284798175923617,-0.0078478899923616,-3768000.0,89.5,,,,14.0,,0.1390675235290583,-0.16962134,0.6794160255204753,-2534723.404255319,-119132000.0,100.35434782608696,,,,11.936170212765957,,1.72,0.5609000000000001,0.3672999999999999,0.0718,2.42812116010032,0.0,2.887298555418,0.4646463948705356,2.704498653456,2.887298555418,0.0089,1.3928224318365563,0.0,1.003598909442,0.0,0.5277462872926943,0.4005868733916583,1.3928224318365563,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,10,5,10
-0.0174540575,0.0008449792650477,-0.0182990367650477,-692000.0,76.45,,,,7.0,,0.4581009850674619,-0.147470569,0.6364781302690747,-56551.72413793104,-3280000.0,78.17672413793103,,,,4.629310344827586,,2.74,,,0.0,0.0,0.0,0.143999958038,0.433999805448,0.0,0.577999763486,,0.0,0.0,-0.0032999801639999,0.0006999778719999,0.3875752982547492,0.0301119921031555,0.0032999801639999,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,10,0,10
0.02328528155,0.0300166845987119,-0.0067314030487119,-520000.0,15.65,0.01225,0.649,0.4,14.0,,0.2628628469883178,-0.115210137,0.4588907289464403,-946066.6666666666,-56764000.0,12.374166666666667,0.0118925,0.5734499999999999,0.413,11.2,,3.58,0.218799915313,0.781200084687,0.0,0.1849127117911698,0.057299976349,0.103099956512,0.027999992371,0.218799915313,0.274399890899,-0.001000003815,-0.0022521354048833,0.028499984741,-0.0035000038139999,-0.0298999786369999,0.6417615814684123,0.2483342449253585,0.0298999786369999,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,8,5
-0.017323676,-0.0128488145184895,-0.0044748614815105,3514000.0,251.15,,,,4.5,,0.4611743087825363,-0.135381115,0.5109716406812046,7667410.714285715,429375000.0,166.18727272727273,,,,2.669642857142857,,2.3,0.4629,0.5371,-0.1401,0.0,0.0,0.204099979401,0.516599750521,0.0,0.720699729922,0.0407,0.0,0.0,-0.03579996109,0.040199890132,0.3420559062420359,0.0203071137215909,0.0407,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,10,0,10
-0.009029782,-0.0038796746615678,-0.0051501073384322,-4396000.0,95.65,0.00885,0.603,1.97,14.0,0.0,0.1339566014554152,-0.1445721985,0.6816608249130582,-3596100.0,-215766000.0,106.59444444444443,0.0089783333333333,0.588675,2.1305,11.833333333333334,0.0,1.75,0.07719997406,0.92280002594,0.0,0.1093925897915807,0.021399993896,0.093299980164,0.1051999759679999,0.07719997406,0.256099939347,-0.4422000259399999,-0.0027799495596604,-0.0190000057229999,-0.030100011825,0.0520999908449999,1.6458914430503762,1.461210244564782,0.4422000259399999,0.5770233923695397,0.4194892291017478,0.749426566821831,0.4302262566047961,10,4,7
0.057078976,0.0284015401915016,0.0286774358084984,-17314000.0,179.39999999999998,0.01925,1.082,1.12,5.0,0.0,0.0572424346051912,-0.142021971,0.538265146985957,12294701.754385963,700798000.0,129.31666666666666,0.0197307017543859,1.0873684210526315,0.9189473684210526,2.280701754385965,0.0,2.15,,,0.0,0.0,0.0,0.384599838255,0.506999912261,0.0,0.891599750516,,0.0,0.0,0.0457999420149999,-0.0600998497019998,0.0260680292224184,0.0510585462814526,0.0600998497019998,0.5555397386614169,0.4229779162715079,0.3392363219321325,0.3443864878291107,10,0,10
0.003690825525,-0.0125878042872713,0.0162786298122713,0.0,23.075,0.0038875,-0.108,0.02,6.875,0.0,0.015756834468467,-0.115329129875,0.4540394018062724,0.0,0.0,23.03870833333333,0.00379875,-0.0891,0.0403333333333333,4.511666666666667,0.0,3.41,0.5476,0.4105,0.0419,0.0,0.0,0.37149993896,0.62589996338,0.0,0.99739990234,0.0,0.0,0.0,-0.0019998169,0.0048001098599999,0.0292483857234935,0.0167273415869151,0.0048001098599999,0.6206326325623471,0.4509551551280314,0.5397945759967617,0.4204263198301947,2,0,2
0.0009279318833333,-0.0125878042872713,0.0135157361706046,22122000.0,45.31666666666666,0.0051166666666666,0.05,0.15,2.333333333333333,0.0,0.3897986578342821,-0.115347019,0.5504322736892014,9387543.859649124,535090000.0,79.75766081871345,0.0033451461988304,0.012,0.2791578947368421,1.5017543859649125,0.0,3.41,0.555,0.0,0.66,0.0,0.0,0.369599685668,0.547199764256,0.0,0.916799449924,-0.0325999999999999,0.0,0.0,0.0028998374889999,0.015399894718,0.1208373604481152,0.0538920353964849,0.0325999999999999,0.614049187435661,0.7312468951813215,0.5869847534237334,0.4898387752337081,10,0,10
0.0014666739,0.0102610638000837,-0.0087943899000836,-9910000.0,53.4,0.00648,0.13,0.24,9.0,0.6652977412731006,0.3001258079356733,-0.0580696846666666,0.4891905607207061,10234900.0,614094000.0,43.151944444444446,0.006813,0.146,0.2685,6.0,0.5274241387177733,1.56,,,0.0,0.0,0.0,1.24019916534,0.75949981689,0.0,1.99969898223,,0.0,0.0,0.030799751318,-0.0027999496499999,0.1896319458190473,0.2572103677898804,0.030799751318,0.7304031425078176,0.5353384816872149,0.7247436416379951,0.4868242785530416,9,0,9
-0.0372395499999999,-0.0096430469666162,-0.0275965030333838,-6406000.0,102.45,,,,16.5,,,,,-5711371.428571428,-199898000.0,118.82,,,,15.0,,1.98,0.4268,0.4219999999999999,0.1512,0.176681462649082,0.019699993134,0.25759987831,0.4635368486092023,0.126299953461,0.404299821853,0.282300020981,-0.0341709680508842,0.001799993515,-0.036800012585,0.0,0.3413998154123209,0.039865698268247,0.282300020981,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,10,4,5
0.0302471938,0.0355662320980239,-0.0053190382980238,0.0,3.8,,,,1.0,,,,,,,,,,,,,3.29,0.5074000000000001,0.4925999999999999,0.0,0.0,0.0,0.50429992676,0.5057997894230001,0.0,1.010099716183,,0.0,0.0,-0.1226998901399999,0.123499889369,0.306150208926803,0.0173029538147631,0.123499889369,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,5,0,5
0.011747872,0.0135909483386971,-0.001843076338697,18136000.0,93.9,0.0101,0.15,0.1,8.0,0.0,0.8017502322405843,-0.062819909,0.5222364277941686,2046750.0,122805000.0,50.53305555555555,0.0093777777777777,-0.0475555555555555,0.199,5.066666666666666,0.5586128222678531,2.9,0.6009,0.294,0.1051,0.0,0.0,0.166599922181,0.833399658197,0.0,0.999999580378,,0.0,0.0,-0.0011000061029999,0.0010999298089999,0.2031223170496419,0.0575780287044335,0.0011000061029999,0.5303181997112685,0.4195118096012284,0.7533984348647372,0.5494964548615816,10,0,10
-0.007738516,0.0108173487587039,-0.0185558647587039,3086000.0,86.0,0.0112,0.982,0.44,4.0,4.996577686516085,0.2513501539829862,-0.049877351,0.2884286121157344,1513604.1666666667,72653000.0,60.82708333333333,0.0116333333333333,0.9473333333333334,0.375,1.6666666666666667,2.952772073921972,4.1,0.6425,0.3016,0.0559,0.0504993284275546,0.0,0.140399932861,0.5120648522835817,0.101499958038,0.261999874115,,,,,,0.1098070638021456,0.1098070638021456,,0.5000954794698215,0.5362417016664409,0.7226522971058491,0.5538770717608273,10,4,6
0.0008128106875,0.0088789910677542,-0.0080661803802542,26128000.0,102.8125,0.012475,0.641625,0.26,12.75,0.0,0.4351315691896337,-0.0498150918571428,0.5873474209864049,-5487550.0,-329253000.0,93.60550595238097,0.0129050595238095,0.6404979166666667,0.3001666666666667,11.751190476190477,0.0,1.64,0.6358,0.3641999999999999,-0.06,0.1524760697816809,0.045399971008,0.050199985504,0.4182929314816569,0.181899938583,0.181899938583,-1.037799948883,0.8166606225904389,-0.0013000106809999,-0.007600002288,0.0,0.6379545909097624,0.6634982929596295,1.037799948883,0.6437552991344204,0.3743169398907104,0.3784405990690144,0.4305198030980445,10,10,3
-0.0175867499999999,-0.0059897534967849,-0.0115969965032151,-4294000.0,72.4,,,,17.0,,0.7341542587692047,-0.040625889,0.4752825957007485,-4463466.666666667,-267808000.0,88.57583333333332,,,,14.15,,2.36,0.6103999999999999,0.3896,-0.0475999999999999,1.5410776003342213,0.025999984741,1.599299049358,0.4213570360869877,1.245999298141,2.845298347499,-0.0237,-1.3193138335242185,0.0,-2.678599300477,0.0,0.2902754417192425,0.1371088524113823,2.678599300477,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,10,2,8
-0.0144402838823529,-0.0010613773892997,-0.0133789064930532,0.0,4785.729411764705,0.0089117647058823,0.23,0.82,15.294117647058824,,0.7782876566079502,-0.055285801125,0.5250948817997433,0.0,0.0,3690.390749591503,0.0090728921568627,0.2375999999999999,0.537,13.572426470588235,,2.04,0.6088,0.3912,-0.0175,0.2499920847340959,0.0322999954219999,0.086999969482,0.4213570360869877,0.205699939727,0.227299938201,-0.0146,0.1153675623292526,-0.004300003052,-0.0141999816889999,-0.0056246575463911,0.3993708769890567,0.1734221742301854,0.1153675623292526,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,9,4
-0.0073455168,0.0233104013383638,-0.0306559181383638,16490000.0,116.14,0.01048,0.374,0.76,9.4,0.3822039698836413,0.254282545858584,-0.1296511565999999,0.5822772425519024,-16515833.333333334,-990950000.0,96.993,0.0115573333333333,0.4003866666666666,1.6230000000000002,7.0,0.0697239333789641,2.76,1.4499998093,0.0,0.0,1.5265187810723897,1.4499998093,3.393297977337,1.223099632292,1.4499998093,6.066397418929,0.1000003814999999,0.1052775727935082,0.1000003814999999,0.0191995047630002,-0.0644995116759998,0.5840639217962004,0.7097252646436608,0.1052775727935082,0.6066650978719875,0.5017951497087115,0.7740841934831006,0.6618231495280675,10,1,9
-0.014585764,-0.0059897534967849,-0.0085960105032151,-1153000.0,71.7,0.0039,-0.026,0.11,5.0,6.491444216290212,0.4850640608254403,-0.058073654,0.460468206762592,1349900.0,80994000.0,47.67666666666667,0.00443,-0.1494,0.222,2.6666666666666665,3.9513118868355006,2.36,0.5355,0.4245,0.04,0.0,0.0,0.496499900815,0.250799942016,0.0,0.747299842831,,0.0,0.0,0.001800060269,-1.0000333894311098e-12,0.103251666913857,0.1168055495699112,0.001800060269,0.3951898845333361,0.700108386397507,0.6835070498549551,0.6031815923768233,10,0,10
-0.003025719,-0.0010613773892997,-0.0019643416107003,18000.0,336.2,,,,16.0,,0.5265486986897934,-0.042694497,0.3746878713690428,3657216.6666666665,219433000.0,199.77,,,,13.5,,2.04,0.3407,0.6023,0.057,0.0,0.0,0.605099716193,0.199099941253,0.0,0.804199657446,-0.0381,0.0,0.0,0.060199909212,-0.0158999633799999,0.4671289994910097,0.0283613907326034,0.060199909212,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,10,0,10
0.0723514212,0.0639745328066969,0.008376888393303,5909000.0,446.7,0.015,0.472,1.42,11.0,,-0.1448476848406272,-0.168316832,0.7884568911124751,-397156616.6666667,-23829397000.0,473.4116666666667,0.0147716666666666,0.49665,1.2443333333333335,8.583333333333334,,3.29,,,0.0,0.0,0.0,0.145299949646,0.321399898525,0.0,0.466699848171,,0.0,0.0,-0.0569999694819999,-0.0078000450129999,0.4972727330575191,0.0709230454645048,0.0569999694819999,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,0,10
-0.00167641975,0.025580064280368,-0.027256484030368,0.0,6.15,0.00955,0.06,0.57,11.75,7.24435318275154,0.6379593706292686,-0.049659586,0.4242657808102099,0.0,0.0,20.525416666666665,0.0067174999999999,0.0287666666666666,0.5856666666666667,9.058333333333334,4.702806297056811,2.72,0.2242,0.7456,0.0302,0.0,0.0,0.969299716958,0.4269816936333789,0.0,0.969299716958,,0.0,0.0,-0.010699977867,0.0,0.0767971242724419,0.106993156483662,0.010699977867,0.6093118594100767,0.436142347468726,0.4883542467786548,0.3739556518990199,10,0,10
0.0067769145875,0.0203432121397291,-0.013566297552229,0.0,72.075,0.0120375,0.612375,0.12,2.5,0.4928131416837782,,,,,,,,,,,,4.0,0.4683,0.5283,0.34,0.0,0.0,0.878878869218436,0.1825999999999999,0.0,0.1825999999999999,,,,,,0.6568283118422299,0.6568283118422299,,0.5075807034816946,0.5381836246217766,0.6467904607704243,0.4267714401842568,3,0,3
0.02221150128,0.0300166845987119,-0.0078051833187119,-14890000.0,214.9,0.0129,0.4069999999999999,1.46,16.0,,0.1428968747476988,-0.1340876514,0.6427696584096645,-15202250.0,-912135000.0,230.98066666666668,0.0130363333333333,0.4079666666666666,1.2345000000000002,13.296666666666669,,3.58,1.515399761182,0.0,0.0,2.561406533842109,0.025399990082,6.928298692753,0.4635368486092023,1.515399761182,6.953698682835,-0.010700225848,-0.0173836957832671,-0.0006999969479999,5.247698783924999,0.0,0.9162672988150042,1.09110010185897,5.247698783924999,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,2,9
0.0333945794,0.0292172526158034,0.0041773267841965,0.0,31.85,0.01265,0.226,0.21,6.5,,0.4270423759994287,-0.055124408,0.4691629386890207,0.0,0.0,22.7025,0.0130733333333333,0.2349333333333333,0.3153333333333333,4.058333333333334,,4.52,0.9641,0.0,0.0364,0.0,0.0,0.2693,0.6831,0.0,0.9524,,0.0,0.0,-0.0065999999999999,-0.0071999999999999,0.4462808005876413,0.1507697146564631,0.0071999999999999,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,0,10
0.02630218016,0.0355662320980239,-0.0092640519380238,84670000.0,84.2,0.00929,0.3948,0.21,5.7,0.9965776865160848,0.2339181524100484,-0.0949439865,0.4300284382272278,26822200.0,1609332000.0,113.6985,0.0102019444444444,0.26538,0.1493333333333333,5.386111111111111,0.0902121834360027,3.29,0.4077,0.5664,0.0259,0.0,0.0,0.7425997924809999,0.1083999633789999,0.0,0.85099975586,,0.0,0.0,0.0005999946679999,0.0037000274659999,0.5410337193123816,0.0112076537145905,0.0037000274659999,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,0,10
-0.0045235233333333,-0.016950041981528,0.0124265186481946,0.0,20.46666666666667,0.0143333333333333,0.73,0.42,4.333333333333333,,0.0728572744090349,-0.060204082,0.4042609644837153,0.0,0.0,37.43055555555556,0.0182916666666666,0.6535666666666666,0.4873333333333333,4.25,,3.83,0.6575,0.3393,0.33,0.0649340980622552,0.0,0.1139999999999999,0.0308980346421582,0.1761,0.2233,0.0173999999999999,-0.0293607641931793,0.0,-0.0042999999999999,0.0020037876767448,0.6101601694480291,0.1679499687461409,0.0293607641931793,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,47,8,42
-0.0295702036666666,-0.0118140955897705,-0.017756108076896,0.0,110.13333333333333,0.0130666666666666,0.658,0.26,8.666666666666666,3.997262149212868,,,,0.0,0.0,161.18796296296296,0.0130472222222222,0.681888888888889,0.3569444444444444,7.416666666666667,2.453114305270363,4.03,3.8469,0.0,0.0,2.683331726059873,0.0227999999999999,5.1741,0.0761743546339399,3.8469,5.196899999999999,,,,,,0.7529966667938179,0.7529966667938179,,0.4350735808239563,0.5972655015128935,0.6550209134453215,0.3526057896400668,11,9,10
-0.001690617,-0.0125878042872713,0.0108971872872713,1384000.0,23.9,,,,6.0,,,,,,,,,,,,,3.41,0.3568,0.6261,0.0171,0.0,0.0,0.631499671934,1.486499252271,0.0,2.117998924205,0.0177,0.0,0.0,-1.099199676526,0.0790997695680002,0.7780024109859356,0.0766525727646216,1.099199676526,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,10,0,10
-0.005952381,-0.0010613773892997,-0.0048910036107003,-34517000.0,11156.5,,,,9.0,,0.6133889154218852,-0.05952381,0.5363620851861012,49824300.0,2989458000.0,8491.675862068965,,,,6.25,,2.04,0.52,0.0,0.8,0.0,0.0,0.527199764252,0.141399955749,0.0,0.668599720001,,0.0,0.0,-0.0071001243589999,0.0092000198359999,0.4791850100651973,0.0304126205278794,0.0092000198359999,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,10,0,10
-0.009114583,0.0043059325447929,-0.0134205155447929,0.0,34.3,0.0131,0.805,0.61,11.0,,0.2990030751954243,-0.071994211,0.4303560998109788,0.0,0.0,200.61666666666667,0.0111999999999999,0.7696,0.3966666666666666,8.833333333333334,,5.0,0.2128,0.7872,0.0,0.1531121142478343,0.0717,0.099,0.5120648522835817,0.2128,0.2351,-0.4189,-0.095037270533228,-0.0054,0.0042999999999999,0.0,0.4470189558463143,0.2594019393066964,0.4189,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,9,4
-0.010432993,0.0133583963761305,-0.0237913893761305,-19263000.0,213.26666666666665,,,,14.333333333333334,,0.7028478164167768,-0.0486969823333333,0.4592610351711541,-17954100.0,-1077246000.0,230.45833333333331,,,,11.844444444444443,,2.54,2.9182991504,0.0,0.0,3.631984073367677,0.0,3.028798875724,0.4269816936333789,2.9182991504,4.518798646824,2.3515991504,-0.7192554804693474,0.0,0.0308999728639998,0.0,0.8874747032471444,0.4552643971221699,2.3515991504,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,10,4,9
-0.010066955,-0.0010613773892997,-0.0090055776107003,165768000.0,2349.3,,,,23.0,,0.7427907321508527,-0.055113636,0.5170782859109437,4777166.666666667,286630000.0,1733.7599999999998,,,,20.916666666666668,,2.04,0.6185,0.3814999999999999,0.0,2.607532309816431,1.395599155459,1.498699560183,0.4213570360869877,2.934498939583,4.394098510828,0.006,1.0587745039569092,1.3779991627069998,1.406699590701,-0.0056246575463911,0.7521716591895949,0.5201586758266687,1.406699590701,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,10,8,4
0.02174070365,0.0324533355196632,-0.0107126318696632,0.0,33.5,0.01265,0.226,0.21,6.5,,0.2981639028524801,-0.055124408,0.500561310506476,0.0,0.0,21.125833333333333,0.0128966666666666,0.2172,0.3079999999999999,3.825,,4.75,,,0.0,0.0,0.0,0.2708,0.6794,0.0,0.9502,,0.0,0.0,-0.0297,0.0282999999999999,0.5165404482101981,0.2186071997582321,0.0297,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,0,10
0.0046371072111111,0.0081532894799651,-0.0035161822688539,38583000.0,190.7444444444444,0.0081111111111111,0.3613333333333333,0.23,9.666666666666666,,0.4161446270863491,-0.041207283,0.3630909016380189,110344133.33333331,6620648000.0,123.15951851851852,0.0089751111111111,0.3708433333333333,0.122,7.8748148148148145,2.743758780935913,2.2,,,0.0,0.0,0.0,0.6216998672490001,0.169099960326,0.0,0.790799827575,,0.0,0.0,-0.0019999313329999,0.0019000244119999,0.5206891453203784,0.0214585597840836,0.0019999313329999,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,0,10
0.0600819900285714,0.0639745328066969,-0.0038925427781254,0.0,102.15714285714286,0.0077428571428571,0.1301428571428571,0.17,3.2857142857142856,0.0,-0.0627501840029306,-0.1378261604285714,0.6241871822769899,0.0,0.0,160.13782569631624,0.0094682839173405,0.1268274932614555,0.4830188679245283,1.679245283018868,0.0,3.29,,,0.0,0.0,0.0,0.4391952723298374,0.770899753573,0.0,0.770899753573,,0.0,0.0,0.0,-0.0456000328049999,0.5477466637633588,0.009539327740508,0.0456000328049999,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,0,10
-0.006657047,-0.0279953058226987,0.0213382588226987,0.0,12.7,0.008,0.243,0.38,10.0,11.24435318275154,0.5823122905864488,-0.026734104,0.4111875720314187,0.0,0.0,9.583333333333334,0.008,0.215,0.2166666666666666,7.233333333333333,8.701254848277436,3.51,0.6931,0.2594,0.0394,4.213652396929297,0.0,5.3252985095300005,0.5345266664172096,6.60529824253,10.591896600704,-0.0118999999999999,-2.539794605461455,0.0,-1.1546991254699996,0.0224618141336279,0.8861212731366465,0.8861212731366465,2.539794605461455,0.4932234441832482,0.6331459151876438,0.5910746812386156,0.7548096463893782,10,6,5
-0.0505513294,-0.0885218827415359,0.0379705533415358,-8950000.0,123.5,0.006875,0.0,0.44,5.0,0.0,-0.0292631826902798,-0.1233151671999999,0.5660353036074103,67231792.4528302,3563285000.0,90.14603773584903,0.0058551886792452,0.0158490566037735,0.1671698113207547,2.641509433962264,0.0,3.53,,,0.0,0.0,0.0,0.210599975581,0.519799842836,0.0,0.730399818417,,0.0,0.0,0.004400024405,0.0363999938969999,0.4281397614996367,0.0484980301561084,0.0363999938969999,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,0,10
0.0,-0.0125878042872713,0.0125878042872713,0.0,31.0,0.0094,0.354,0.34,9.0,,0.0994832482318352,-0.069896743,0.3608304073058498,251266.66666666663,15076000.0,63.47666666666667,0.00928,0.5521333333333333,0.3893333333333333,6.733333333333333,,3.41,0.5747,0.3919,0.0334,0.045511192405374,0.0,0.346999788286,0.0322999954219999,0.045699987412,0.4070997715009999,0.1919999999999999,0.0080628309046469,0.0,-0.021800069808,0.0014999961849999,0.5959882862713561,0.6649881788450214,0.1919999999999999,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,2,9
-0.009719222,0.0221243597721507,-0.0318435817721507,0.0,9.2,0.01,-0.029,0.9,3.0,,,,,0.0,0.0,8.896969696969698,0.01,-0.1495454545454545,0.6012121212121212,1.181818181818182,,3.39,0.146199941636,0.853800058364,0.0,0.1477282225129041,0.019099998474,0.124399957659,0.5608047276701625,0.146199941636,0.1827999305739999,,,,,,0.4960291433836749,0.4960291433836749,,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,8,7
-0.00193952425,0.0294416953444833,-0.0313812195944833,0.0,2.6,0.00495,-1.68925,0.88,3.5,,0.0560919249376645,-0.12071025,0.5583186165767813,0.0,0.0,4.157716049382716,0.0040879629629629,-0.7631172839506172,0.7385185185185186,2.0817901234567904,,3.0,,,0.0,0.0,0.0,0.438299903869,0.251299934388,0.0,0.689599838257,,0.0,0.0,0.0061000060999999,-0.001299991607,0.4973267896232475,0.1585276102786824,0.0061000060999999,1.0,0.3167253759653163,0.9568913175470553,0.4890484577518855,10,0,10
0.0259078397,0.0284798175923617,-0.0025719778923616,0.0,22.0,0.008,0.448,0.15,14.0,15.739904175222453,0.2513646224390263,-0.111658456,0.4950069731203202,0.0,0.0,14.921666666666663,0.008,0.3216666666666666,0.252,11.75,13.201414556240016,1.72,0.7093,0.2754999999999999,0.0152,3.354815640943314,0.026499996185,5.405498428371,1.3999996185,6.861998729756,10.921997241956,-0.0016,-1.5201780119833712,0.0019000053399999,-0.1099006176479999,0.9353532236294644,1.399698430215765,1.0722155155168591,1.5201780119833712,0.4932234441832482,0.6331459151876438,0.5910746812386156,0.7548096463893782,10,7,6
0.04427815575,0.0308320514958888,0.0134461042541112,60000.0,19.85,0.00825,0.233,0.72,7.0,1.5797399041752225,,,,,,,,,,,,2.58,,,0.0,0.0,0.0,0.029399986267,0.951899757388,0.0,0.981299743655,,0.0,0.0,-0.0002000045779999,0.026700153359,0.0440101684149105,0.1025064103541974,0.026700153359,0.400933810345176,0.7605225127579822,0.205466167442488,0.633495912929594,10,0,10
-0.019390582,-0.0127003753158055,-0.0066902066841945,15399000.0,221.8,,,,1.0,,,,,,,,,,,,,1.88,,,0.0,0.0,0.0,0.618499870302,0.4213570360869877,0.0,0.618499870302,,0.0,0.0,0.053900051124,-0.0056246575463911,0.3262511204665604,0.002152340745277,0.053900051124,0.8956862230389225,0.5232127534661067,0.919989205963705,0.664973129205618,10,0,10
